4hu1_protein_A	5e2m_protein_B
4hu1_protein_A	5e2n_protein_A
4hu1_protein_A	5e2n_protein_B
4hu1_protein_A	5gmm_protein_A
4hu1_protein_A	5gmm_protein_B
4hu1_protein_A	5lla_protein_B
4hu1_protein_A	5lla_protein_A
4hu1_protein_A	6evr_protein_A
4hu1_protein_A	6evr_protein_B
4hu1_protein_A	6ex1_protein_A
4hu1_protein_A	6ex1_protein_B
4hu1_protein_A	6f3b_protein_A
4hu1_protein_A	6f3b_protein_B
4hu1_protein_A	6faf_protein_A
4hu1_protein_A	6faf_protein_B
4hu1_protein_A	6fag_protein_A
4hu1_protein_A	6fag_protein_B
4hu1_protein_A	6g3v_protein_A
4hu1_protein_A	6g3v_protein_B
4hu1_protein_A	6g5u_protein_B
4hu1_protein_A	6g5u_protein_A
4hu1_protein_A	6h36_protein_A
4hu1_protein_A	6h37_protein_A
4hu1_protein_A	6h38_protein_A
4hu1_protein_A	6hwz_protein_A
4hu1_protein_A	6hwz_protein_B
4hu1_protein_A	5j8z_protein_A
4hu1_protein_A	1a42_protein_A
4hu1_protein_A	1avn_protein_A
4hu1_protein_A	1bcd_protein_A
4hu1_protein_A	1bn1_protein_A
4hu1_protein_A	1bn3_protein_A
4hu1_protein_A	1bn4_protein_A
4hu1_protein_A	1bnm_protein_A
4hu1_protein_A	1bnn_protein_A
4hu1_protein_A	1bnq_protein_A
4hu1_protein_A	1bnt_protein_A
4hu1_protein_A	1bnu_protein_A
4hu1_protein_A	1bnv_protein_A
4hu1_protein_A	1bnw_protein_A
4hu1_protein_A	1cil_protein_A
4hu1_protein_A	1cim_protein_A
4hu1_protein_A	1cin_protein_A
4hu1_protein_A	1cnw_protein_A
4hu1_protein_A	1cnx_protein_A
4hu1_protein_A	1cny_protein_A
4hu1_protein_A	1eou_protein_A
4hu1_protein_A	1g1d_protein_A
4hu1_protein_A	1g45_protein_A
4hu1_protein_A	1g46_protein_A
4hu1_protein_A	1g48_protein_A
4hu1_protein_A	1g4j_protein_A
4hu1_protein_A	1g4o_protein_A
4hu1_protein_A	1g52_protein_A
4hu1_protein_A	1g53_protein_A
4hu1_protein_A	1g54_protein_A
4hu1_protein_A	1h4n_protein_A
4hu1_protein_A	1i8z_protein_A
4hu1_protein_A	1i90_protein_A
4hu1_protein_A	1i91_protein_A
4hu1_protein_A	1i9l_protein_A
4hu1_protein_A	1i9m_protein_A
4hu1_protein_A	1i9n_protein_A
4hu1_protein_A	1i9o_protein_A
4hu1_protein_A	1i9p_protein_A
4hu1_protein_A	1i9q_protein_A
4hu1_protein_A	1if7_protein_A
4hu1_protein_A	1if8_protein_A
4hu1_protein_A	1kwq_protein_A
4hu1_protein_A	1kwr_protein_A
4hu1_protein_A	1okl_protein_A
4hu1_protein_A	1oq5_protein_A
4hu1_protein_A	1ttm_protein_A
4hu1_protein_A	1xpz_protein_A
4hu1_protein_A	1xq0_protein_A
4hu1_protein_A	1yda_protein_A
4hu1_protein_A	1ydb_protein_A
4hu1_protein_A	1ydd_protein_A
4hu1_protein_A	1z9y_protein_A
4hu1_protein_A	1ze8_protein_A
4hu1_protein_A	1zfk_protein_A
4hu1_protein_A	1zfq_protein_A
4hu1_protein_A	1zge_protein_A
4hu1_protein_A	1zsb_protein_A
4hu1_protein_A	2aw1_protein_A
4hu1_protein_A	2ez7_protein_A
4hu1_protein_A	2f14_protein_A
4hu1_protein_A	2fou_protein_A
4hu1_protein_A	2fov_protein_A
4hu1_protein_A	2gd8_protein_A
4hu1_protein_A	2h15_protein_A
4hu1_protein_A	2h4n_protein_A
4hu1_protein_A	2hd6_protein_A
4hu1_protein_A	2hl4_protein_A
4hu1_protein_A	2hnc_protein_A
4hu1_protein_A	2hoc_protein_A
4hu1_protein_A	2nng_protein_A
4hu1_protein_A	2nno_protein_A
4hu1_protein_A	2nns_protein_A
4hu1_protein_A	2nnv_protein_A
4hu1_protein_A	2o4z_protein_A
4hu1_protein_A	2osf_protein_A
4hu1_protein_A	2osm_protein_A
4hu1_protein_A	2pou_protein_A
4hu1_protein_A	2pov_protein_A
4hu1_protein_A	2pow_protein_A
4hu1_protein_A	2q1q_protein_A
4hu1_protein_A	2q38_protein_A
4hu1_protein_A	2qo8_protein_A
4hu1_protein_A	2qoa_protein_A
4hu1_protein_A	2qp6_protein_A
4hu1_protein_A	2wd3_protein_A
4hu1_protein_A	2weg_protein_A
4hu1_protein_A	2weh_protein_A
4hu1_protein_A	2wej_protein_A
4hu1_protein_A	2weo_protein_A
4hu1_protein_A	2x7s_protein_A
4hu1_protein_A	2x7t_protein_A
4hu1_protein_A	2x7u_protein_A
4hu1_protein_A	3b4f_protein_A
4hu1_protein_A	3bet_protein_A
4hu1_protein_A	3bl0_protein_A
4hu1_protein_A	3bl1_protein_A
4hu1_protein_A	3c7p_protein_A
4hu1_protein_A	3caj_protein_A
4hu1_protein_A	3cyu_protein_A
4hu1_protein_A	3d8w_protein_A
4hu1_protein_A	3d9z_protein
4hu1_protein_A	3daz_protein_A
4hu1_protein_A	3dbu_protein_A
4hu1_protein_A	3dc3_protein_A
4hu1_protein_A	3dcc_protein_A
4hu1_protein_A	3dcs_protein_A
4hu1_protein_A	3dcw_protein_A
4hu1_protein_A	3dd0_protein_A
4hu1_protein_A	3dd8_protein_A
4hu1_protein_A	3eft_protein_A
4hu1_protein_A	3f8e_protein_A
4hu1_protein_A	3ffp_protein_X
4hu1_protein_A	3hkn_protein_A
4hu1_protein_A	3hkq_protein_A
4hu1_protein_A	3hkt_protein_A
4hu1_protein_A	3hku_protein_A
4hu1_protein_A	3hs4_protein_A
4hu1_protein_A	3ibi_protein_A
4hu1_protein_A	3ibl_protein_A
4hu1_protein_A	3ibn_protein_A
4hu1_protein_A	3ibu_protein_A
4hu1_protein_A	3ieo_protein_A
4hu1_protein_A	3igp_protein_A
4hu1_protein_A	3k2f_protein_A
4hu1_protein_A	3kig_protein_A
4hu1_protein_A	3kwa_protein_A
4hu1_protein_A	3m1k_protein_A
4hu1_protein_A	3m3x_protein_A
4hu1_protein_A	3m40_protein_A
4hu1_protein_A	3m5e_protein_A
4hu1_protein_A	3m67_protein_A
4hu1_protein_A	3m96_protein_A
4hu1_protein_A	3mhc_protein_A
4hu1_protein_A	3mhi_protein_A
4hu1_protein_A	3mhl_protein_A
4hu1_protein_A	3mhm_protein_A
4hu1_protein_A	3mho_protein_A
4hu1_protein_A	3ml2_protein_A
4hu1_protein_A	3mmf_protein_A
4hu1_protein_A	3mna_protein_A
4hu1_protein_A	3mnu_protein_A
4hu1_protein_A	3myq_protein_A
4hu1_protein_A	3mzc_protein_A
4hu1_protein_A	3n0n_protein_A
4hu1_protein_A	3n2p_protein_A
4hu1_protein_A	3n3j_protein_A
4hu1_protein_A	3n4b_protein_A
4hu1_protein_A	3nb5_protein_A
4hu1_protein_A	3ni5_protein_A
4hu1_protein_A	3oik_protein_A
4hu1_protein_A	3oil_protein_A
4hu1_protein_A	3oim_protein_A
4hu1_protein_A	3oku_protein_A
4hu1_protein_A	3okv_protein_A
4hu1_protein_A	3oy0_protein_A
4hu1_protein_A	3oyq_protein_A
4hu1_protein_A	3oys_protein_A
4hu1_protein_A	3p3h_protein_A
4hu1_protein_A	3p3j_protein_A
4hu1_protein_A	3p44_protein_A
4hu1_protein_A	3p4v_protein_A
4hu1_protein_A	3p55_protein_A
4hu1_protein_A	3p58_protein_A
4hu1_protein_A	3p5l_protein_A
4hu1_protein_A	3po6_protein_A
4hu1_protein_A	3r16_protein_A
4hu1_protein_A	3r17_protein_B
4hu1_protein_A	3rj7_protein_A
4hu1_protein_A	3ryj_protein_B
4hu1_protein_A	3ryv_protein_B
4hu1_protein_A	3ryx_protein_B
4hu1_protein_A	3ryy_protein_A
4hu1_protein_A	3ryz_protein_A
4hu1_protein_A	3rz0_protein_B
4hu1_protein_A	3rz1_protein_B
4hu1_protein_A	3rz5_protein_A
4hu1_protein_A	3rz7_protein_A
4hu1_protein_A	3rz8_protein_A
4hu1_protein_A	3s71_protein_B
4hu1_protein_A	3s72_protein_B
4hu1_protein_A	3s73_protein_B
4hu1_protein_A	3s74_protein_B
4hu1_protein_A	3s75_protein_B
4hu1_protein_A	3s76_protein_A
4hu1_protein_A	3s77_protein_B
4hu1_protein_A	3s78_protein_B
4hu1_protein_A	3s8x_protein_A
4hu1_protein_A	3s9t_protein_A
4hu1_protein_A	3sap_protein_A
4hu1_protein_A	3sax_protein_A
4hu1_protein_A	3sbh_protein_A
4hu1_protein_A	3sbi_protein_A
4hu1_protein_A	3t5u_protein_A
4hu1_protein_A	3t82_protein_A
4hu1_protein_A	3t83_protein_A
4hu1_protein_A	3t84_protein_A
4hu1_protein_A	3t85_protein_A
4hu1_protein_A	3v5g_protein_A
4hu1_protein_A	3v7x_protein_A
4hu1_protein_A	3vbd_protein_A
4hu1_protein_A	3zp9_protein_A
4hu1_protein_A	4bf1_protein_A
4hu1_protein_A	4bf6_protein_A
4hu1_protein_A	4cq0_protein_A
4hu1_protein_A	4e3d_protein_A
4hu1_protein_A	4e3f_protein_A
4hu1_protein_A	4e3g_protein_A
4hu1_protein_A	4e3h_protein_A
4hu1_protein_A	4e49_protein_A
4hu1_protein_A	4e4a_protein_A
4hu1_protein_A	4g0c_protein_A
4hu1_protein_A	4ht0_protein_A
4hu1_protein_A	4itp_protein_A
4hu1_protein_A	4iwz_protein_A
4hu1_protein_A	4jsa_protein_A
4hu1_protein_A	4jss_protein_A
4hu1_protein_A	4jsz_protein_A
4hu1_protein_A	4kni_protein_A
4hu1_protein_A	4knj_protein_A
4hu1_protein_A	4lp6_protein_A
4hu1_protein_A	4lp6_protein_B
4hu1_protein_A	4m2r_protein_A
4hu1_protein_A	4m2u_protein_A
4hu1_protein_A	4m2v_protein_A
4hu1_protein_A	4m2w_protein_A
4hu1_protein_A	4mlt_protein_A
4hu1_protein_A	4mlx_protein_A
4hu1_protein_A	4mo8_protein_A
4hu1_protein_A	4pyx_protein_A
4hu1_protein_A	4pyy_protein_A
4hu1_protein_A	4pzh_protein_A
4hu1_protein_A	4q06_protein_A
4hu1_protein_A	4q07_protein_A
4hu1_protein_A	4q08_protein_A
4hu1_protein_A	4q09_protein_A
4hu1_protein_A	4q6d_protein_A
4hu1_protein_A	4q6e_protein_A
4hu1_protein_A	4q7p_protein_A
4hu1_protein_A	4q7s_protein_A
4hu1_protein_A	4q7v_protein_A
4hu1_protein_A	4q7w_protein_A
4hu1_protein_A	4q81_protein_A
4hu1_protein_A	4q83_protein_A
4hu1_protein_A	4q87_protein_A
4hu1_protein_A	4q8x_protein_A
4hu1_protein_A	4q8y_protein_A
4hu1_protein_A	4q90_protein_A
4hu1_protein_A	4q99_protein_A
4hu1_protein_A	4q9y_protein_A
4hu1_protein_A	4qiy_protein_A
4hu1_protein_A	4qjm_protein_A
4hu1_protein_A	4qtl_protein_A
4hu1_protein_A	4qy3_protein_A
4hu1_protein_A	4r59_protein_A
4hu1_protein_A	4r5a_protein_A
4hu1_protein_A	4r5b_protein_A
4hu1_protein_A	4rfc_protein_A
4hu1_protein_A	4rfd_protein_A
4hu1_protein_A	4riu_protein_A
4hu1_protein_A	4riv_protein_A
4hu1_protein_A	4rn4_protein_A
4hu1_protein_A	4rux_protein_A
4hu1_protein_A	4ruy_protein_A
4hu1_protein_A	4ruz_protein_A
4hu1_protein_A	4ww6_protein_A
4hu1_protein_A	4xe1_protein_A
4hu1_protein_A	4yx4_protein_A
4hu1_protein_A	4yxi_protein_A
4hu1_protein_A	4yxo_protein_A
4hu1_protein_A	4yxu_protein_A
4hu1_protein_A	4yyt_protein_A
4hu1_protein_A	4z0q_protein_A
4hu1_protein_A	4z1e_protein_A
4hu1_protein_A	4z1j_protein_A
4hu1_protein_A	4z1k_protein_A
4hu1_protein_A	4z1n_protein_A
4hu1_protein_A	4zwx_protein_A
4hu1_protein_A	4zwy_protein_A
4hu1_protein_A	4zwz_protein_A
4hu1_protein_A	4zx0_protein_A
4hu1_protein_A	4zx1_protein_A
4hu1_protein_A	5a6h_protein_A
4hu1_protein_A	5amd_protein_A
4hu1_protein_A	5amg_protein_A
4hu1_protein_A	5aml_protein_A
4hu1_protein_A	5byi_protein_A
4hu1_protein_A	5doh_protein_A
4hu1_protein_A	5drs_protein_A
4hu1_protein_A	5e28_protein_A
4hu1_protein_A	5e2k_protein_A
4hu1_protein_A	5e2r_protein_A
4hu1_protein_A	5e2s_protein_A
4hu1_protein_A	5eh5_protein_A
4hu1_protein_A	5eh7_protein_A
4hu1_protein_A	5eh8_protein_A
4hu1_protein_A	5ehe_protein_A
4hu1_protein_A	5ehv_protein_A
4hu1_protein_A	5ehw_protein_A
4hu1_protein_A	5eij_protein_A
4hu1_protein_A	5ekh_protein_A
4hu1_protein_A	5ekj_protein_A
4hu1_protein_A	5ekm_protein_A
4hu1_protein_A	5fdc_protein_A
4hu1_protein_A	5fdi_protein_A
4hu1_protein_A	5flo_protein_A
4hu1_protein_A	5flp_protein_A
4hu1_protein_A	5flq_protein_A
4hu1_protein_A	5fls_protein_A
4hu1_protein_A	5flt_protein_A
4hu1_protein_A	5fng_protein_A
4hu1_protein_A	5fni_protein_A
4hu1_protein_A	5fnj_protein_A
4hu1_protein_A	5gmn_protein_A
4hu1_protein_A	5ljq_protein_A
4hu1_protein_A	5ljt_protein_A
4hu1_protein_A	5ll4_protein_A
4hu1_protein_A	5ll4_protein_B
4hu1_protein_A	5llc_protein_A
4hu1_protein_A	5lle_protein_A
4hu1_protein_A	5llg_protein_A
4hu1_protein_A	5llh_protein_A
4hu1_protein_A	5mjn_protein_A
4hu1_protein_A	5n0d_protein_A
4hu1_protein_A	5n0e_protein_A
4hu1_protein_A	5n1r_protein_A
4hu1_protein_A	5n1s_protein_A
4hu1_protein_A	5n24_protein_A
4hu1_protein_A	5n25_protein_A
4hu1_protein_A	5nea_protein_A
4hu1_protein_A	5nee_protein_A
4hu1_protein_A	5nxg_protein_A
4hu1_protein_A	5nxi_protein_A
4hu1_protein_A	5nxo_protein_A
4hu1_protein_A	5nxp_protein_A
4hu1_protein_A	5nxv_protein_A
4hu1_protein_A	5nxw_protein_A
4hu1_protein_A	5ny1_protein_A
4hu1_protein_A	5ny3_protein_A
4hu1_protein_A	5ny6_protein_A
4hu1_protein_A	5nya_protein_A
4hu1_protein_A	5o07_protein_A
4hu1_protein_A	5sz0_protein_A
4hu1_protein_A	5sz1_protein_A
4hu1_protein_A	5sz2_protein_A
4hu1_protein_A	5sz3_protein_A
4hu1_protein_A	5sz4_protein_A
4hu1_protein_A	5sz5_protein_A
4hu1_protein_A	5sz6_protein_A
4hu1_protein_A	5sz7_protein_A
4hu1_protein_A	5tfx_protein_A
4hu1_protein_A	5th4_protein_A
4hu1_protein_A	5thi_protein_A
4hu1_protein_A	5thj_protein_A
4hu1_protein_A	5thn_protein_A
4hu1_protein_A	5ti0_protein_A
4hu1_protein_A	5txy_protein_A
4hu1_protein_A	5ty1_protein_A
4hu1_protein_A	5ty8_protein_A
4hu1_protein_A	5ty9_protein_A
4hu1_protein_A	5tya_protein_A
4hu1_protein_A	5u0d_protein_A
4hu1_protein_A	5u0e_protein_A
4hu1_protein_A	5u0f_protein_A
4hu1_protein_A	5u0g_protein_A
4hu1_protein_A	5uln_protein_A
4hu1_protein_A	5vgy_protein_A
4hu1_protein_A	5wex_protein_A
4hu1_protein_A	5wgp_protein_A
4hu1_protein_A	5wlt_protein_A
4hu1_protein_A	5wlv_protein_A
4hu1_protein_A	6b4d_protein_A
4hu1_protein_A	6b59_protein_A
4hu1_protein_A	6b5a_protein_A
4hu1_protein_A	6bbs_protein_A
4hu1_protein_A	6bc9_protein_A
4hu1_protein_A	6c7w_protein_A
4hu1_protein_A	6c7x_protein_A
4hu1_protein_A	6ceh_protein_A
4hu1_protein_A	6cjv_protein_A
4hu1_protein_A	6d1l_protein_A
4hu1_protein_A	6d1m_protein_A
4hu1_protein_A	6e8x_protein_A
4hu1_protein_A	6e91_protein_A
4hu1_protein_A	6e92_protein_A
4hu1_protein_A	6ebe_protein_A
4hu1_protein_A	6ecz_protein_A
4hu1_protein_A	6eda_protein_A
4hu1_protein_A	6eea_protein_A
4hu1_protein_A	6eeh_protein_A
4hu1_protein_A	6eeo_protein_A
4hu1_protein_A	6equ_protein_A
4hu1_protein_A	6g3q_protein_A
4hu1_protein_A	6g6t_protein_A
4hu1_protein_A	6got_protein_A
4hu1_protein_A	6gxb_protein_A
4hu1_protein_A	6h29_protein_A
4hu1_protein_A	6h2z_protein_A
4hu1_protein_A	6h33_protein_A
4hu1_protein_A	6h34_protein_A
4hu1_protein_A	6h3q_protein_A
4hu1_protein_A	6hx5_protein_A
4hu1_protein_A	6hzx_protein_A
4hu1_protein_A	6hzx_protein_B
4hu1_protein_A	6ic2_protein_A
4hu1_protein_A	6odz_protein_A
4hu1_protein_A	6oe0_protein_A
4hu1_protein_A	6oe1_protein_A
4hu1_protein_A	6pgx_protein_A
4hu1_protein_A	6q9t_protein_A
4hu1_protein_A	6qfu_protein_A
4hu1_protein_A	6qfv_protein_A
4hu1_protein_A	6qfw_protein_A
4hu1_protein_A	6qfx_protein_A
4hu1_protein_A	6ql1_protein_A
4hu1_protein_A	6ql2_protein_A
4hu1_protein_A	6ql3_protein_A
4hu1_protein_A	6rvf_protein_A
4hu1_protein_A	6rvk_protein_A
4hu1_protein_A	6rvl_protein_A
4hu1_protein_A	6rw1_protein_A
4hu1_protein_A	6ugn_protein_A
4hu1_protein_A	6ugo_protein_A
4hu1_protein_A	6ugp_protein_A
4hu1_protein_A	6ugq_protein_A
4hu1_protein_A	6ugr_protein_A
4hu1_protein_A	6ugz_protein_A
4hu1_protein_A	6uh0_protein_A
4hva_protein_C	4hva_protein_C
4hva_protein_D	4hva_protein_D
4hwb_protein_A	4hwb_protein_A
4hwo_protein_B	4hwo_protein_B
4hwo_protein_B	4hwo_protein_A
4hwo_protein_B	4hwp_protein_A
4hwo_protein_B	4hwp_protein_B
4hwo_protein_B	4hwr_protein_A
4hwo_protein_B	4hwr_protein_B
4hwo_protein_B	4hws_protein_A
4hwo_protein_B	4hws_protein_B
4hxz_protein_B	4hxz_protein_B
4hxz_protein_B	4hy1_protein_A
4hxz_protein_B	4hxz_protein_A
4hxz_protein_B	4hym_protein_A
4hy0_protein_B	4hy0_protein_B
4hy0_protein_B	5m6m_protein_A
4hym_protein_B	4hym_protein_B
4hym_protein_B	4hy1_protein_B
4hys_protein_B	4hys_protein_B
4hyu_protein_B	4hyu_protein_B
4hzx_protein_A	4hzx_protein_A
4hzx_protein_A	4hzw_protein_A
4hzx_protein_A	4hzz_protein_A
4hzx_protein_A	1inh_protein_A
4hzx_protein_A	1inh_protein_B
4hzx_protein_A	3tia_protein_A
4hzx_protein_A	3tia_protein_B
4hzx_protein_A	3tia_protein_C
4hzx_protein_A	3tia_protein_D
4hzx_protein_A	3tib_protein_A
4hzx_protein_A	3tib_protein_B
4hzx_protein_A	3tib_protein_C
4hzx_protein_A	3tib_protein_D
4hzx_protein_A	3tic_protein_A
4hzx_protein_A	3tic_protein_B
4hzx_protein_A	3tic_protein_C
4hzx_protein_A	3tic_protein_D
4hzx_protein_A	4gzp_protein_A
4hzx_protein_A	4gzt_protein_A
4hzx_protein_A	4gzt_protein_B
4hzx_protein_A	4gzt_protein_C
4hzx_protein_A	4gzt_protein_D
4hzx_protein_A	4gzw_protein_A
4hzx_protein_A	4gzw_protein_B
4hzx_protein_A	4gzw_protein_C
4hzx_protein_A	4gzw_protein_D
4hzx_protein_A	4gzx_protein_A
4hzx_protein_A	4gzx_protein_B
4hzx_protein_A	4gzx_protein_C
4hzx_protein_A	4gzx_protein_D
4i2w_protein	4i2w_protein
4i2w_protein	4i2z_protein_A
4i60_protein_A	4i60_protein_A
4i60_protein_A	1avd_protein_A
4i60_protein_A	1avd_protein_B
4i60_protein_A	1avd_protein_C
4i60_protein_A	1avd_protein_D
4i60_protein_A	2a5b_protein_A
4i60_protein_A	2a5b_protein_B
4i60_protein_A	2a5b_protein_C
4i60_protein_A	2a5b_protein_D
4i60_protein_A	2a5c_protein_A
4i60_protein_A	2a5c_protein_B
4i60_protein_A	2a5c_protein_C
4i60_protein_A	2a5c_protein_D
4i60_protein_A	2a8g_protein_A
4i60_protein_A	2a8g_protein_B
4i60_protein_A	2a8g_protein_C
4i60_protein_A	2a8g_protein_D
4i60_protein_A	2avi_protein_A
4i60_protein_A	2avi_protein_B
4i60_protein_A	2avi_protein_C
4i60_protein_A	2avi_protein_D
4i60_protein_A	4i60_protein_C
4i60_protein_A	4i60_protein_E
4i60_protein_A	4i60_protein_G
4i60_protein_A	4jhq_protein_A
4i60_protein_A	4jhq_protein_B
4i60_protein_A	4jhq_protein_C
4i60_protein_A	4jhq_protein_D
4i60_protein_A	5chk_protein_A
4i60_protein_A	5chk_protein_B
4i60_protein_A	5chk_protein_C
4i60_protein_A	5chk_protein_D
4i60_protein_A	5hlm_protein_A
4i60_protein_A	5hlm_protein_B
4i60_protein_A	5hlm_protein_C
4i60_protein_A	5hlm_protein_D
4i60_protein_A	2c1q_protein_A
4i60_protein_A	2c1q_protein_B
4i60_protein_A	2c1q_protein_C
4i60_protein_A	2c1q_protein_D
4i60_protein_A	2uyw_protein_A
4i60_protein_A	2uyw_protein_D
4i60_protein_A	2uyw_protein_B
4i60_protein_A	2uyw_protein_C
4i60_protein_A	4bcs_protein_A
4i60_protein_A	4bcs_protein_B
4i60_protein_A	4bcs_protein_C
4i60_protein_A	4bcs_protein_D
4i67_protein_A	4i67_protein_A
4i7l_protein_A	4i7l_protein_A
4i7l_protein_A	184l_protein_A
4i7l_protein_A	185l_protein_A
4i7l_protein_A	186l_protein_A
4i7l_protein_A	187l_protein_A
4i7l_protein_A	188l_protein_A
4i7l_protein_A	1l83_protein_A
4i7l_protein_A	1lgw_protein_A
4i7l_protein_A	1li2_protein_A
4i7l_protein_A	1li3_protein_A
4i7l_protein_A	1li6_protein_A
4i7l_protein_A	220l_protein_A
4i7l_protein_A	223l_protein_A
4i7l_protein_A	3run_protein_A
4i7l_protein_A	4i7j_protein_A
4i7l_protein_A	4i7j_protein_B
4i7l_protein_A	4i7k_protein_A
4i7l_protein_A	4i7k_protein_B
4i7l_protein_A	4i7l_protein_B
4i7l_protein_A	4i7m_protein_A
4i7l_protein_A	4i7m_protein_B
4i7l_protein_A	4i7p_protein_A
4i7l_protein_A	4i7p_protein_B
4i7l_protein_A	4w52_protein_A
4i7l_protein_A	4w53_protein_A
4i7l_protein_A	4w54_protein_A
4i7l_protein_A	4w55_protein_A
4i7l_protein_A	4w57_protein_A
4i9c_protein_A	4i9c_protein_A
4i9o_protein_A	4i9o_protein_A
4ibc_protein_A	4ibc_protein_A
4ibc_protein_A	4ibb_protein_A
4ibc_protein_A	4ibd_protein_A
4ibc_protein_A	4ibe_protein_A
4ibc_protein_A	4ibf_protein_A
4ibc_protein_A	4ibg_protein_A
4ibc_protein_A	4ibg_protein_B
4ibc_protein_A	4ibi_protein_A
4ibc_protein_A	4ibj_protein_A
4ibc_protein_A	4ibk_protein_A
4idn_protein_A	4idn_protein_A
4idn_protein_A	4idn_protein_B
4idn_protein_A	4ido_protein_A
4idn_protein_A	4ido_protein_B
4igq_protein_A	4igq_protein_A
4ih3_protein_E	4ih3_protein_E
4ih3_protein_E	4ih3_protein_A
4ih3_protein_E	4ih3_protein_B
4ih3_protein_E	4ih3_protein_C
4ih3_protein_E	4ih3_protein_D
4ih3_protein_E	4ih3_protein_F
4ii9_protein_A	4ii9_protein_A
4iif_protein_A	4iif_protein_A
4iif_protein_A	4iic_protein_A
4iif_protein_A	4iic_protein_B
4iif_protein_A	4iid_protein_A
4iif_protein_A	4iid_protein_B
4iif_protein_A	4iie_protein_A
4iif_protein_A	4iie_protein_B
4iif_protein_A	4iif_protein_B
4ijp_protein_A	4ijp_protein_A
4ijp_protein_A	4ijp_protein_B
4ikn_protein_A	4ikn_protein_A
4im0_protein_A	4im0_protein_A
4im0_protein_A	5w5v_protein
4im0_protein_A	6bod_protein
4im0_protein_A	6cq0_protein
4im0_protein_A	6bny_protein
4im0_protein_A	6cq4_protein
4im0_protein_A	6boe_protein
4im0_protein_A	6cq5_protein
4imq_protein_C	4imq_protein_C
4imq_protein_C	4inh_protein_A
4imq_protein_C	3ur9_protein_A
4imq_protein_C	3ur9_protein_B
4imq_protein_C	4imq_protein_A
4imq_protein_C	4imz_protein_A
4imq_protein_C	4inh_protein_B
4imq_protein_C	4inh_protein_C
4imq_protein_C	4inh_protein_D
4imq_protein_C	4inh_protein_E
4imq_protein_C	4inh_protein_F
4imq_protein_C	4inh_protein_G
4imq_protein_C	4inh_protein_H
4imq_protein_C	4xbd_protein_A
4imq_protein_C	4xbd_protein_B
4imq_protein_C	5dg6_protein_A
4imq_protein_C	5dg6_protein_B
4imq_protein_C	5dgj_protein_A
4imq_protein_C	5e0g_protein_A
4imq_protein_C	5e0h_protein_A
4imq_protein_C	5e0h_protein_B
4imq_protein_C	5e0j_protein_A
4imq_protein_C	5t6f_protein_A
4imq_protein_C	5t6f_protein_B
4imq_protein_C	5t6g_protein_A
4imq_protein_C	5tg1_protein_A
4imq_protein_C	5tg2_protein_A
4imq_protein_C	5wej_protein_A
4imq_protein_C	6bib_protein_A
4imq_protein_C	6bib_protein_B
4imq_protein_C	6bic_protein_A
4imq_protein_C	6bic_protein_B
4imq_protein_C	6bid_protein_A
4in9_protein_A	4in9_protein_A
4io3_protein_B	4io3_protein_B
4io3_protein_B	4io2_protein_A
4io3_protein_B	4io2_protein_B
4io3_protein_B	4io3_protein_A
4io3_protein_B	4io4_protein_A
4io3_protein_B	4io4_protein_B
4io3_protein_B	4io5_protein_A
4io3_protein_B	4io5_protein_B
4io3_protein_B	4io6_protein_A
4io3_protein_B	4io6_protein_B
4io3_protein_B	4io7_protein_A
4io3_protein_B	4io7_protein_B
4ipi_protein_A	4ipi_protein_A
4ipi_protein_A	2wqp_protein_A
4ipi_protein_A	2wqp_protein_B
4ipi_protein_A	4ipi_protein_B
4ipi_protein_A	4ipj_protein_A
4ipi_protein_A	4ipj_protein_B
4ipi_protein_A	6ppy_protein_A
4ipi_protein_A	6ppy_protein_B
4ipn_protein_E	4ipn_protein_E
4ipn_protein_E	4ipn_protein_B
4iqu_protein_A	4iqu_protein_A
4iqu_protein_A	4iqt_protein_A
4irx_protein_B	4irx_protein_B
4irx_protein_B	4irx_protein_A
4iuu_protein_A	4iuu_protein_A
4iuu_protein_A	4iur_protein_B
4iuu_protein_A	4iur_protein_A
4iuu_protein_A	4iut_protein_A
4iuu_protein_A	4iut_protein_B
4iuu_protein_A	4iuu_protein_B
4iuu_protein_A	4iuv_protein_B
4iuu_protein_A	4iuv_protein_A
4ivk_protein_A	4ivk_protein_A
4izy_protein_B	4izy_protein_B
4j2c_protein_A	4j2c_protein_A
4j3e_protein_A	4j3e_protein_A
4j3e_protein_A	1ttv_protein
4j3e_protein_A	3eqy_protein_A
4j3e_protein_A	4ipf_protein_A
4j3e_protein_A	4j74_protein_A
4j3e_protein_A	4j7e_protein_A
4j3e_protein_A	4jrg_protein_A
4j3e_protein_A	4jsc_protein_A
4j3e_protein_A	4jsc_protein_B
4j3e_protein_A	4lwt_protein_A
4j3e_protein_A	4lwu_protein_A
4j3u_protein_B	4j3u_protein_B
4j3u_protein_B	2y4s_protein_A
4j3u_protein_B	4j3u_protein_A
4j44_protein_C	4j44_protein_C
4j44_protein_C	4j45_protein_C
4j44_protein_C	4j46_protein_C
4j44_protein_C	4j47_protein_C
4j44_protein_C	4j48_protein_A
4j44_protein_C	4j48_protein_C
4j44_protein_C	4kju_protein_C
4j44_protein_C	4kjv_protein_A
4j44_protein_C	4kjv_protein_C
